id,track_name,artist_name,album_name,external_url,release_date,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,valence
3YSNXiGDCIobPIXvW5pocq,Nice 'n Easy,Michael Bublé,Come Fly with Me,https://open.spotify.com/track/3YSNXiGDCIobPIXvW5pocq,2004-03-30,0.418,0.591,182893,0.386,0,4.41e-06,0,0.201,-6.912000000000001,1,50,0.0407,116.198,0.341
2FgVVn5jX8lE7nSLnYKLhE,One Chance,Modest Mouse,Good News For People Who Love Bad News,https://open.spotify.com/track/2FgVVn5jX8lE7nSLnYKLhE,2004-04-05,0.304,0.461,181507,0.675,0,0.0071099999999999,7,0.132,-6.098,1,42,0.0659,186.183,0.423
6qNtBTcJTKlP88CdAvUGw4,Morgenstern,Rammstein,"Reise, Reise",https://open.spotify.com/track/6qNtBTcJTKlP88CdAvUGw4,2004-09-27,0.00234,0.514,239867,0.945,0,0.000158,8,0.0638,-4.833,1,47,0.105,104.971,0.409
0xcaCnpCnhmFHH44MQhJ0Q,Futures,Jimmy Eat World,Futures,https://open.spotify.com/track/0xcaCnpCnhmFHH44MQhJ0Q,2004-10-19,9.88e-05,0.394,238427,0.945,0,1.65e-06,3,0.106,-3.914,1,43,0.0568,168.1,0.405
6do7nVH4UOuZlKcA2ZBHbh,Circle,Slipknot,Vol. 3: The Subliminal Verses (Special Edition),https://open.spotify.com/track/6do7nVH4UOuZlKcA2ZBHbh,2004,0.165,0.353,262987,0.76,0,0.0245,4,0.369,-5.105,0,50,0.0344,119.52,0.273
0TOfUc4AO3nk46xtVS1K4t,Santifica Tus Escapularios,Daddy Yankee,Barrio Fino (Bonus Track Version),https://open.spotify.com/track/0TOfUc4AO3nk46xtVS1K4t,2004-07-13,0.181,0.8370000000000001,199493,0.823,0,0.0,8,0.0737,-4.516,1,51,0.158,91.923,0.8220000000000001
7pWcjb71SqY2256QasmAhJ,Nolia Clap,"Juvenile, Wacko, & Skip",The Beginning of the End...,https://open.spotify.com/track/7pWcjb71SqY2256QasmAhJ,2004-06-11,0.0718,0.838,270333,0.942,1,0.0,5,0.142,-2.353,1,42,0.395,79.935,0.961
3llwKWXLIIqqceJhK6J4zm,Break My Fall,Breaking Benjamin,We Are Not Alone,https://open.spotify.com/track/3llwKWXLIIqqceJhK6J4zm,2004-01-01,0.000253,0.512,203960,0.855,1,0.0041,7,0.118,-3.799,1,44,0.0411,93.929,0.303
5j6d0ZxgcTOtjsFoxMsVdG,Dammit Man,"Piccallo, Pitbull",M.I.A.M.I.,https://open.spotify.com/track/5j6d0ZxgcTOtjsFoxMsVdG,2004-08-24,0.00836,0.8079999999999999,241053,0.745,1,0.0,6,0.815,-5.551,0,45,0.201,147.04,0.79
7ePjtuqKqa0ZbzznCNqiEf,Broken Wings,Alter Bridge,One Day Remains,https://open.spotify.com/track/7ePjtuqKqa0ZbzznCNqiEf,2004-08-10,0.00656,0.449,306600,0.72,0,6.840000000000001e-05,10,0.127,-5.3820000000000014,0,53,0.0355,138.482,0.114
5UGZdhs8JOfap8hUYMOrGx,Basic Thugonomics,"WWE, John Cena",WWE: Originals,https://open.spotify.com/track/5UGZdhs8JOfap8hUYMOrGx,2004-01-13,0.00894,0.765,194040,0.741,0,0.0,1,0.153,-6.391,1,49,0.287,88.45200000000001,0.454
0J8ZEQhUXcU44LKB5ue5s0,They Call Him Lil One,"Mr. Lil One, Michelle Ambriz",Tha Requiem,https://open.spotify.com/track/0J8ZEQhUXcU44LKB5ue5s0,2004,0.0208,0.772,268467,0.5529999999999999,1,0.000716,7,0.355,-4.76,1,42,0.038,86.958,0.903
2UMuVwCwPUdTmAYYgd88Fg,New Medicines,Dead Poetic,New Medicines,https://open.spotify.com/track/2UMuVwCwPUdTmAYYgd88Fg,2004-01-01,1.33e-05,0.489,242040,0.8909999999999999,0,3.16e-06,6,0.0722,-4.507,0,44,0.0574,145.016,0.5579999999999999
33e8JtboPPzbzCsCqfPnr9,"A Dream Is a Wish Your Heart Makes - From ""Cinderella""/Soundtrack Version","Ilene Woods, Cinderellas Mice Chorus",Disney Princess: The Ultimate Song Collection,https://open.spotify.com/track/33e8JtboPPzbzCsCqfPnr9,2004-01-01,0.967,0.279,198960,0.145,0,3.2500000000000004e-05,3,0.13,-16.984,1,43,0.0638,181.296,0.302
4x8vLLF0UI953H5Z0p2Rwo,Rainbows,Madvillain,Madvillainy,https://open.spotify.com/track/4x8vLLF0UI953H5Z0p2Rwo,2004-03-24,0.049,0.449,171840,0.6990000000000001,1,0.101,4,0.873,-9.277,0,46,0.0596,94.072,0.408
4rY3KONqdimczgu2NhxI8k,Flap Your Wings,Nelly,Sweat,https://open.spotify.com/track/4rY3KONqdimczgu2NhxI8k,2004-11-14,0.0205,0.897,243560,0.835,1,3.41e-06,4,0.0846,-3.998,0,43,0.0652,105.627,0.885
