id,track_name,artist_name,album_name,external_url,preview_url,release_date
1cx2NcSnJYdr3kvHWmX7fF,"That's What Friends Are For (with Elton John, Gladys Knight & Stevie Wonder)",Dionne Warwick,80 Totally 80s Hits,https://open.spotify.com/track/1cx2NcSnJYdr3kvHWmX7fF,,2014-03-03
1lTygtixdz83w7yShSunIZ,Dirty Diana,Shaman's Harvest,Smokin' Hearts & Broken Guns,https://open.spotify.com/track/1lTygtixdz83w7yShSunIZ,,2014-09-12
5KzuAU7zxcP0bq0CPdRRyr,The Medic,Foxing,The Albatross,https://open.spotify.com/track/5KzuAU7zxcP0bq0CPdRRyr,,2014-05-27
1EQcTEDuJ0tJ0Zi4OKQx9c,Machines,Crown The Empire,The Resistance: Rise Of The Runaways,https://open.spotify.com/track/1EQcTEDuJ0tJ0Zi4OKQx9c,,2014-07-22
3Ixtw6lH5wB3vFESoOiZ3R,Off Air,Night Lovell,Concept Vague,https://open.spotify.com/track/3Ixtw6lH5wB3vFESoOiZ3R,,2014-12-21
6WAKgjqoVT0nwPkfL04HBl,Miss Right,BTS,Skool Luv Affair (Special Edition),https://open.spotify.com/track/6WAKgjqoVT0nwPkfL04HBl,,2014-05-14
20V2XxuPtOqtbis0M7aviz,Si Yo Muero,Romeo Santos,"Fórmula, Vol. 2 (Deluxe Edition)",https://open.spotify.com/track/20V2XxuPtOqtbis0M7aviz,,2014-02-25
4lXBIshfa0juWxi6odtLHt,Early Morning Shakes,Whiskey Myers,Early Morning Shakes,https://open.spotify.com/track/4lXBIshfa0juWxi6odtLHt,,2014-02-04
0HN4joult64RwnGwbu3tkn,Love The Lonely Out Of You,Brothers Osborne,Brothers Osborne,https://open.spotify.com/track/0HN4joult64RwnGwbu3tkn,,2014-09-09
6d0wEqM0jJTNv1asKflGGi,Take Me to Church - Live From Spotify London,Hozier,Spotify Sessions London,https://open.spotify.com/track/6d0wEqM0jJTNv1asKflGGi,,2014-09-01
2WwvvEPtnf60Lh9selqWtv,In My Feelings,Kevin Gates,Luca Brasi 2: Gangsta Grillz,https://open.spotify.com/track/2WwvvEPtnf60Lh9selqWtv,,2014-12-15
4TWshc0BwiunzoppGOqiYR,Half the World Away,AURORA,All My Demons Greeting Me as a Friend (Deluxe),https://open.spotify.com/track/4TWshc0BwiunzoppGOqiYR,,2014
6jJYbRYkvSuFwRtgTEpkb4,Embarrassed,BTS,Dark & Wild,https://open.spotify.com/track/6jJYbRYkvSuFwRtgTEpkb4,,2014-08-20
4Dxv7O0Be5r0cOhafRcpnB,Sound Of Change,Dirty Heads,Sound Of Change,https://open.spotify.com/track/4Dxv7O0Be5r0cOhafRcpnB,,2014-07-08
6sCGVAUwValfBkChJaFThx,Crossroads,I Prevail,Heart Vs. Mind,https://open.spotify.com/track/6sCGVAUwValfBkChJaFThx,,2014-12-16
5K9AcgSi8DK4lZKM2LpFu8,Riptide - FlicFlac Remix,Vance Joy,Riptide (Remixes),https://open.spotify.com/track/5K9AcgSi8DK4lZKM2LpFu8,,2014-11-04
6jj5kO7tFT3ir8WbbVO0iU,Gold Snafu,Sticky Fingers,Land Of Pleasure,https://open.spotify.com/track/6jj5kO7tFT3ir8WbbVO0iU,,2014-08-01
53C1cEmECQhFybYyArzBBO,Lost Boys,Sir Michael Rocks,Banco,https://open.spotify.com/track/53C1cEmECQhFybYyArzBBO,,2014-07-29
3fLXPbXiezgmbJEEOkT8ve,Came To Do (feat. Akon),Chris Brown,X (Expanded Edition),https://open.spotify.com/track/3fLXPbXiezgmbJEEOkT8ve,,2014-09-16
3MPC4VgnsdlTEua8QntLab,Do Not Disturb,Teyana Taylor,VII (Deluxe),https://open.spotify.com/track/3MPC4VgnsdlTEua8QntLab,,2014-11-04
163F4SPkExGwITk7VKz5sp,Salt,Bad Suns,Language & Perspective,https://open.spotify.com/track/163F4SPkExGwITk7VKz5sp,,2014-07-01
6SvuMwPea2zKEN03IWCElv,Computers (feat. Bobby Shmurda),Rowdy Rebel,Computers (feat. Bobby Shmurda),https://open.spotify.com/track/6SvuMwPea2zKEN03IWCElv,,2014-10-02
7m3IIP2HPEjmtvzREOJILz,Long Way Home,5 Seconds of Summer,5 Seconds Of Summer,https://open.spotify.com/track/7m3IIP2HPEjmtvzREOJILz,,2014-06-27
03gNt9LmzZOZcnjKFKrFMl,We Move Like The Ocean,Bad Suns,Language & Perspective,https://open.spotify.com/track/03gNt9LmzZOZcnjKFKrFMl,,2014-07-01
0o8LEuOfOGDJK1o6d9yTUu,Katie Queen of Tennessee,The Apache Relay,Apache Relay,https://open.spotify.com/track/0o8LEuOfOGDJK1o6d9yTUu,,2014-01-01
2jOdqw7a9uV1s256FXXR4W,The Chemicals Between Us - 2014 Remastered,Bush,The Science of Things (2014 Remastered),https://open.spotify.com/track/2jOdqw7a9uV1s256FXXR4W,,2014-10-14
65tH2GPMFCt8JtM2PM3MiX,Morning,Beck,Morning Phase,https://open.spotify.com/track/65tH2GPMFCt8JtM2PM3MiX,,2014-01-01
5nqD7Un5BOLlnk5AjfXZRJ,Still Fallin,Hunter Hayes,Storyline,https://open.spotify.com/track/5nqD7Un5BOLlnk5AjfXZRJ,,2014-05-06
5dyUA8LLCsPPD9xTtE4XKz,Be Nice To Me,The Front Bottoms,Rose,https://open.spotify.com/track/5dyUA8LLCsPPD9xTtE4XKz,,2014-06-17
757PJjXAgywxrYkdhMkEV9,Holding on for Life,Broken Bells,After the Disco,https://open.spotify.com/track/757PJjXAgywxrYkdhMkEV9,,2014-01-13
4T2qnyKCo9UISjERbIeJQg,Life Support,Sam Smith,In The Lonely Hour,https://open.spotify.com/track/4T2qnyKCo9UISjERbIeJQg,,2014-05-26
3DE2xnbdTDuatFubUV0soe,Is This Love - Montmartre Remix,Bob Marley & The Wailers,Is This Love (Montmartre Remix),https://open.spotify.com/track/3DE2xnbdTDuatFubUV0soe,,2014-09-22
1kFZQBIMd4RGiY4DhTtWXX,First Time Feeling,Dan + Shay,Where It All Began,https://open.spotify.com/track/1kFZQBIMd4RGiY4DhTtWXX,,2014-04-01
6WYLTRkDw5PZj9vzI6Vnjq,Get up on My Level,Kevin Gates,By Any Means,https://open.spotify.com/track/6WYLTRkDw5PZj9vzI6Vnjq,,2014-03-18
7IQ7Tk8D6fFAgl6aL7u5ia,Rude (Acoustic),MAGIC!,Rude (Acoustic),https://open.spotify.com/track/7IQ7Tk8D6fFAgl6aL7u5ia,,2014-07-14
7lNqCbnqD6gQpfl5HquF1o,End Up Here,5 Seconds of Summer,5 Seconds Of Summer,https://open.spotify.com/track/7lNqCbnqD6gQpfl5HquF1o,,2014-06-27
5ZSx8uBPD30XosprTCSHXs,Trees of the Valley,Night Lovell,Concept Vague,https://open.spotify.com/track/5ZSx8uBPD30XosprTCSHXs,,2014-12-21
7wlUU1sJ9Md89P1xgLyUGV,be my forever (feat. ed sheeran),Christina Perri,head or heart,https://open.spotify.com/track/7wlUU1sJ9Md89P1xgLyUGV,,2014-03-27
0ZxF4MFrFmi4agsWGQKKrn,Dragon Age Inquisition Theme,Trevor Morris,Dragon Age Inquisition (Original Game Soundtrack),https://open.spotify.com/track/0ZxF4MFrFmi4agsWGQKKrn,,2014-11-17
1udNc7oRKsxtPH5z1J0e3P,Banjo Odyssey,The Dead South,Good Company,https://open.spotify.com/track/1udNc7oRKsxtPH5z1J0e3P,,2014-04-26
41waH7ObCldjMZ90i6HY3A,Psychopath Killer,Slaughterhouse,SHADYXV,https://open.spotify.com/track/41waH7ObCldjMZ90i6HY3A,,2014-11-24
6gHhznGj46TYIiEqjDLu2L,Warrior,Beth Crowley,Porcelain Heart,https://open.spotify.com/track/6gHhznGj46TYIiEqjDLu2L,,2014-09-02
723paR6LrVISFCXFPf5z57,Above The Clouds Of Pompeii,Bear's Den,Islands,https://open.spotify.com/track/723paR6LrVISFCXFPf5z57,,2014-10-21
2h82pgSwoWbhiedinenqLC,All Due Respect,Run The Jewels,Run The Jewels 2,https://open.spotify.com/track/2h82pgSwoWbhiedinenqLC,,2014-10-24
63bniwRWWFGoasyhX2eQHJ,Boom Clap,Charli xcx,Boom Clap,https://open.spotify.com/track/63bniwRWWFGoasyhX2eQHJ,,2014-05-02
3ESsjKqrj3M79I8sSZieK3,aisatsana [102],Aphex Twin,Syro,https://open.spotify.com/track/3ESsjKqrj3M79I8sSZieK3,,2014-09-19
3AH12fVi34vJVqriMpM6Bo,A Little More,Eric Hutchinson,Pure Fiction,https://open.spotify.com/track/3AH12fVi34vJVqriMpM6Bo,,2014-04-08
4T6p9mFEP9J1HbQWfdIP6F,Guilty Pleasure,Bryce Vine,Lazy Fair,https://open.spotify.com/track/4T6p9mFEP9J1HbQWfdIP6F,,2014-04-15
5f64N853j2MVLssFVfA8Qo,He'e Roa,Kolohe Kai,Paradise,https://open.spotify.com/track/5f64N853j2MVLssFVfA8Qo,,2014-02-24
6IQdurAwr84AhnVWnrxrDP,Sarcastrophe,Slipknot,.5: The Gray Chapter (Special Edition),https://open.spotify.com/track/6IQdurAwr84AhnVWnrxrDP,,2014-10-15
3cuxZTcxBj7AL3bgSCIuWL,Little Monster,Royal Blood,Royal Blood,https://open.spotify.com/track/3cuxZTcxBj7AL3bgSCIuWL,,2014-08-18
4UUFTQKwwId0n1P9t4ZQhx,U Guessed It,OG Maco,U Guessed It - Single,https://open.spotify.com/track/4UUFTQKwwId0n1P9t4ZQhx,,2014-09-25
7MQREx2p9bXdqm8WTGVkGI,Beg For It,Iggy Azalea,Reclassified,https://open.spotify.com/track/7MQREx2p9bXdqm8WTGVkGI,,2014-10-24
4KgQ3D90ZBCUkzH1F0CNsX,The Me Inside of Me,Jessica Keenan Wynn,Heathers: The Musical (World Premiere Cast Recording),https://open.spotify.com/track/4KgQ3D90ZBCUkzH1F0CNsX,,2014-06-10
2GxGYGrixbXPFojONbzdo9,Angel in Blue Jeans,Train,Bulletproof Picasso,https://open.spotify.com/track/2GxGYGrixbXPFojONbzdo9,,2014-09-16
18DmZ510OB9XATcFbQ8vDZ,Mi Vecinita,Plan B,Love And Sex,https://open.spotify.com/track/18DmZ510OB9XATcFbQ8vDZ,,2014-08-25
2VQfgYfDGpGuksjOvqByFF,Mentí,Remmy Valenzuela,De Alumno A Maestro,https://open.spotify.com/track/2VQfgYfDGpGuksjOvqByFF,,2014-06-24
4YEKwC3ipNg9LdR02OL8h2,Nothing It Can,Helios,Moiety,https://open.spotify.com/track/4YEKwC3ipNg9LdR02OL8h2,,2014-05-20
66Aox16AXYiqZum37rTDRG,イマジネーション,SPYAIR,Imagination,https://open.spotify.com/track/66Aox16AXYiqZum37rTDRG,,2014-04-30
7hX4fFsdWflBXRg2t994R7,Difference Maker,NEEDTOBREATHE,Rivers in the Wasteland,https://open.spotify.com/track/7hX4fFsdWflBXRg2t994R7,,2014-04-17
4GRFOH8RYHh7X3b9sCUlYs,Kill Yourself,$uicideboy$,KILL YOURSELF Part I: The $uicide Saga,https://open.spotify.com/track/4GRFOH8RYHh7X3b9sCUlYs,,2014-07-16
4py0lP1Ma7pK5taR8MqSEe,Rock Bottom,Modern Baseball,You're Gonna Miss It All,https://open.spotify.com/track/4py0lP1Ma7pK5taR8MqSEe,,2014-02-11
2lNFWUrxuNaQsf5I1pDTPr,Sea Of Voices,Porter Robinson,Worlds,https://open.spotify.com/track/2lNFWUrxuNaQsf5I1pDTPr,,2014-08-08
62fCkqJnHL7YgxmxZimlLI,No Diablo,Umphrey's McGee,Similar Skin,https://open.spotify.com/track/62fCkqJnHL7YgxmxZimlLI,,2014-06-10
5HVjLxAftX35Y0GyqNCY7Y,Office Air Conditioners,Sleep Baby Sleep,"Loopable Fans, Air Conditioner, and an Office Shredder",https://open.spotify.com/track/5HVjLxAftX35Y0GyqNCY7Y,,2014-10-02
0uGa0LjtACS353mMDUtXo5,Ben's My Friend,Sun Kil Moon,Benji,https://open.spotify.com/track/0uGa0LjtACS353mMDUtXo5,,2014-02-11
6FjQDNrlAzhw2REqMVuSpw,Medicine,The 1975,Medicine,https://open.spotify.com/track/6FjQDNrlAzhw2REqMVuSpw,,2014-01-01
2VmA7bm5ECiYZfw7x4Nzku,Runaway,Ed Sheeran,x (Deluxe Edition),https://open.spotify.com/track/2VmA7bm5ECiYZfw7x4Nzku,,2014-06-21
0zbu6qCs5kqT8q3Zo0QWym,Ronnie Drake (feat. SZA),Isaiah Rashad,Cilvia Demo,https://open.spotify.com/track/0zbu6qCs5kqT8q3Zo0QWym,,2014-01-28
01YmDEvbiVb5q5eCGNlB6U,White Lies,ODESZA,In Return,https://open.spotify.com/track/01YmDEvbiVb5q5eCGNlB6U,,2014-09-08
0pT1DW5RUHelpBMyEgWwaU,Sh!t,Future,Honest,https://open.spotify.com/track/0pT1DW5RUHelpBMyEgWwaU,,2014-04-22
65JDgeD464dj7HzRBHKnaY,Rather Be,Jasmine Thompson,Another Bundle of Tantrums,https://open.spotify.com/track/65JDgeD464dj7HzRBHKnaY,,2014-04-20
67yy5WKIBbuDjPxP3Faewa,Wading,Jhené Aiko,Souled Out,https://open.spotify.com/track/67yy5WKIBbuDjPxP3Faewa,,2014-09-08
7JxtHwJgzJJ44xV3TJtY7x,Heroin,Jez Dior,The Funeral - EP,https://open.spotify.com/track/7JxtHwJgzJJ44xV3TJtY7x,,2014-11-18
0aLBrgdmfl1DADg3ZO6y0N,Dancing in the Dark,Eddie Berman,Blood & Rust,https://open.spotify.com/track/0aLBrgdmfl1DADg3ZO6y0N,,2014
5NyA9sbbbRbjBeoJqFw1th,Hit and Run,LOLO,Hit and Run,https://open.spotify.com/track/5NyA9sbbbRbjBeoJqFw1th,,2014-08-12
5fJD7wh9yoSTpl9d5rgl7l,The Theory of Everything,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),https://open.spotify.com/track/5fJD7wh9yoSTpl9d5rgl7l,,2014-11-04
6hJSH3jS9jG6khVclppBJw,Till It Hurts,Yellow Claw,Till It Hurts,https://open.spotify.com/track/6hJSH3jS9jG6khVclppBJw,,2014-12-15
51FNfc26Vj9R7J1mCospQ3,Wish You Would,Mykki Blanco,Spring​/​Summer 2014,https://open.spotify.com/track/51FNfc26Vj9R7J1mCospQ3,,2014-05-28
0LH5xRQz5D36FpIkYUFv2e,In Your Arms,Nico & Vinz,Black Star Elephant,https://open.spotify.com/track/0LH5xRQz5D36FpIkYUFv2e,,2014
2M0IWOmIi079R1MaPVlOW3,Falling in Love Again,Joyce Manor,Never Hungover Again,https://open.spotify.com/track/2M0IWOmIi079R1MaPVlOW3,,2014-07-22
5HjqXQPZi27d92H5gCo1Oq,Making Breakfast,Twin Peaks,Wild Onion,https://open.spotify.com/track/5HjqXQPZi27d92H5gCo1Oq,,2014-08-05
0MVUm3Nied9ocRAkDjRWvP,All Things Go,Nicki Minaj,The Pinkprint (Deluxe),https://open.spotify.com/track/0MVUm3Nied9ocRAkDjRWvP,,2014-12-15
7HH3Z407WFkwShb1kLSPmM,Sweet Victory,Trip Lee,Rise,https://open.spotify.com/track/7HH3Z407WFkwShb1kLSPmM,,2014-10-27
6onBmu8WeIVsMqimw5Ctrb,Hater,Korn,The Paradigm Shift (World Tour Edition),https://open.spotify.com/track/6onBmu8WeIVsMqimw5Ctrb,,2014-06-15
