id,track_name,artist_name,album_name,external_url,preview_url,release_date
5Q5sQ1AgLQ1wKKXIYt6FGC,Elements,Lindsey Stirling,Lindsey Stirling,https://open.spotify.com/track/5Q5sQ1AgLQ1wKKXIYt6FGC,,2012
6B6C1OC9RUvrvBECPWtAZo,February Seven,The Avett Brothers,The Carpenter,https://open.spotify.com/track/6B6C1OC9RUvrvBECPWtAZo,,2012-01-01
2bgW1SJqUjIkWcbxTPTIdy,Right By My Side,Nicki Minaj,Pink Friday ... Roman Reloaded (Deluxe),https://open.spotify.com/track/2bgW1SJqUjIkWcbxTPTIdy,,2012-01-01
2AqazcPtVXn7uhFIyInNNp,Professional Griefers - Vocal Mix,deadmau5,> album title goes here <,https://open.spotify.com/track/2AqazcPtVXn7uhFIyInNNp,,2012-09-25
2SYMnBpx7zyhSDPQwoOlFO,Props & Mayhem,Pierce The Veil,Collide With The Sky,https://open.spotify.com/track/2SYMnBpx7zyhSDPQwoOlFO,,2012-07-17
35a4Kzyo9XY4FI9FaSIzzF,Stronger (What Doesn't Kill You),Kelly Clarkson,Greatest Hits - Chapter One,https://open.spotify.com/track/35a4Kzyo9XY4FI9FaSIzzF,,2012-11-19
4JQpghvT0ZH2WLRqzlPUC7,House Of Balloons / Glass Table Girls,The Weeknd,Trilogy,https://open.spotify.com/track/4JQpghvT0ZH2WLRqzlPUC7,,2012-11-13
6B3bNP0x4vyKM9aYWRvzVf,The Stars Keep On Calling My Name,Mac DeMarco,2,https://open.spotify.com/track/6B3bNP0x4vyKM9aYWRvzVf,,2012-10-16
25s9gQB6i58zmOZdgdcTAQ,High Tide Or Low Tide,Ben Harper,"Jack Johnson & Friends: Best Of Kokua Festival, A Benefit For The Kokua Hawaii Foundation",https://open.spotify.com/track/25s9gQB6i58zmOZdgdcTAQ,,2012-01-01
4dr5sJ1p6mdNpK3fIUz8vR,Oats In The Water,Ben Howard,The Burgh Island EP,https://open.spotify.com/track/4dr5sJ1p6mdNpK3fIUz8vR,,2012-01-01
02LrmnkHvOcQo6L2RBdfqu,"Come Together - Live From Fox Theatre Detroit, MI/2012",Godsmack,Live & Inspired,https://open.spotify.com/track/02LrmnkHvOcQo6L2RBdfqu,,2012-01-01
42JpcqbKr2Zq55hoixtq34,I Want You,ODESZA,Summer's Gone,https://open.spotify.com/track/42JpcqbKr2Zq55hoixtq34,,2012-09-05
3PxesQpKxcxkZAyeo7yjFI,100 Black Coffins,Rick Ross,Quentin Tarantino’s Django Unchained Original Motion Picture Soundtrack,https://open.spotify.com/track/3PxesQpKxcxkZAyeo7yjFI,,2012-01-01
4T5SR1krNuVLOnxSjYb8nW,"Fun, Fun, Fun",The Beach Boys,50 Big Ones: Greatest Hits,https://open.spotify.com/track/4T5SR1krNuVLOnxSjYb8nW,,2012-01-01
2E8b9rCHCWNr0CrZSTVJCT,Lucky Ones,Lana Del Rey,Born To Die - The Paradise Edition,https://open.spotify.com/track/2E8b9rCHCWNr0CrZSTVJCT,,2012-11-12
7qLs0IyUn6TrqgMzQ33SdH,Introduction to the Snow,Miracle Musical,Hawaii: Part II,https://open.spotify.com/track/7qLs0IyUn6TrqgMzQ33SdH,,2012-12-12
6rOVbgBB8YTpUrrSflSF2O,Masollan,Balmorhea,Stranger,https://open.spotify.com/track/6rOVbgBB8YTpUrrSflSF2O,,2012-02-10
2JDWDQCzd0K9mI5GEaToA8,Back (with Jake Owen),Colt Ford,Declaration of Independence (Deluxe Edition),https://open.spotify.com/track/2JDWDQCzd0K9mI5GEaToA8,,2012-08-07
0u2AIKDVafHwCFQ9LDnqxH,Centipede,Knife Party,Rage Valley,https://open.spotify.com/track/0u2AIKDVafHwCFQ9LDnqxH,,2012
4mYjDXwOUL8sxWepdrnE6U,Dreaming of You,Cigarettes After Sex,I.,https://open.spotify.com/track/4mYjDXwOUL8sxWepdrnE6U,,2012-07-21
0cBDCol7TFmvpT4A4YpxV3,Below My Feet,Mumford & Sons,Babel (Deluxe Version),https://open.spotify.com/track/0cBDCol7TFmvpT4A4YpxV3,,2012-09-25
3zl4HPDF1fCoTZnPjHgSsb,Who Booty (Remix) (feat. French Montana),Jonn Hart,Who Booty (Remix) (feat. French Montana),https://open.spotify.com/track/3zl4HPDF1fCoTZnPjHgSsb,,2012-12-10
7KDfz5EnLXiPVgSOUWwpre,Starring Role,MARINA,Electra Heart (Deluxe),https://open.spotify.com/track/7KDfz5EnLXiPVgSOUWwpre,,2012-04-27
2PkUVjGspZ5goc98NuGv3v,Video Games,The Young Professionals,9AM To 5PM - 5PM To Whenever,https://open.spotify.com/track/2PkUVjGspZ5goc98NuGv3v,,2012-01-01
6wDNRITsP5tBCImheKBTgi,No Me Queda Más,Selena,Enamorada de Ti,https://open.spotify.com/track/6wDNRITsP5tBCImheKBTgi,,2012-01-01
74KqkyHbpneHF6JT8EwUOO,No Te Apartes de Mí (feat. Valeria Bertuccelli),Vicentico,Vicentico 5,https://open.spotify.com/track/74KqkyHbpneHF6JT8EwUOO,,2012-09-25
6uExMEig887UmyXoFqdyOW,Tú Estás Aquí (Live),Marcela Gandara,Marcela Gandara (Live),https://open.spotify.com/track/6uExMEig887UmyXoFqdyOW,,2012-06-12
6wRAXwjKkw95QEZnpcXWdk,Pídeme Perdón,Banda MS de Sergio Lizárraga,Mi Razón De Ser,https://open.spotify.com/track/6wRAXwjKkw95QEZnpcXWdk,,2012-01-01
2PG26cmJdlT9xNAhdiHaaJ,Bennington (2007),John Maus,A Collection of Rarities and Previously Unreleased Material,https://open.spotify.com/track/2PG26cmJdlT9xNAhdiHaaJ,,2012-07-17
4kObJ9dvuwXYgigTX4yxnL,Serene Thunderstorm in the Distance,Nature Sounds,Thunderstorms - Sounds of Nature,https://open.spotify.com/track/4kObJ9dvuwXYgigTX4yxnL,,2012-09-25
6LneorXqS0ZjqI94vskRAG,Homewrecker,MARINA,Electra Heart (Deluxe),https://open.spotify.com/track/6LneorXqS0ZjqI94vskRAG,,2012-04-27
7BJny7nQN5bY4EeGVU3kj6,Head in the Ceiling Fan,Title Fight,Floral Green,https://open.spotify.com/track/7BJny7nQN5bY4EeGVU3kj6,,2012-09-18
5QcSDOm6mcvFDl7KBT1fHv,Spaceman - Carnage Festival Trap Remix,Hardwell,Spaceman (Carnage Festival Trap Remix),https://open.spotify.com/track/5QcSDOm6mcvFDl7KBT1fHv,,2012-12-29
5ESV1XYWUki3hFOPRDcpOw,Driftin',Dirty Heads,Any Port in a Storm (Special Edition),https://open.spotify.com/track/5ESV1XYWUki3hFOPRDcpOw,,2012-09-03
5qnF4Ss6NHiUX45HryKEol,Dead Bite,Hollywood Undead,Notes From The Underground,https://open.spotify.com/track/5qnF4Ss6NHiUX45HryKEol,,2012-01-01
5lq6hpsabgw22xRYPHVV5c,The Fever (Aye Aye),Death Grips,The Money Store,https://open.spotify.com/track/5lq6hpsabgw22xRYPHVV5c,,2012-04-23
7eW9cHOAHmYqphs5tWXETw,Clique,Kanye West,Kanye West Presents Good Music Cruel Summer,https://open.spotify.com/track/7eW9cHOAHmYqphs5tWXETw,,2012-01-01
3p9x4bK5bwmgXE6POMvOp0,Constant Conversations,Passion Pit,Gossamer,https://open.spotify.com/track/3p9x4bK5bwmgXE6POMvOp0,,2012-07-23
5cDHV67TxLrdz4ITUVQswH,Hang Loose,Alabama Shakes,Boys & Girls,https://open.spotify.com/track/5cDHV67TxLrdz4ITUVQswH,,2012-04-10
3S3dZXxNGghLtOqehzHtii,One Moment in Time,Whitney Houston,I Will Always Love You: The Best Of Whitney Houston,https://open.spotify.com/track/3S3dZXxNGghLtOqehzHtii,,2012-11-12
0tEqHOcQZm1m8prqqXYFSi,Crazy - The Voice Performance,Melanie Martinez,Crazy (The Voice Performance),https://open.spotify.com/track/0tEqHOcQZm1m8prqqXYFSi,,2012-01-01
1nIDYHvLaZnD5lEf66SH80,"TTYLXOX - From ""Shake It Up""",Bella Thorne,"TTYLXOX (From ""Shake It Up: Live 2 Dance"")",https://open.spotify.com/track/1nIDYHvLaZnD5lEf66SH80,,2012-01-01
5Irp7GSDmBquYrMkBw3fDE,Breakdown,Jack Johnson,"Jack Johnson & Friends: Best Of Kokua Festival, A Benefit For The Kokua Hawaii Foundation",https://open.spotify.com/track/5Irp7GSDmBquYrMkBw3fDE,,2012-01-01
68iMdxXn1timrxURm9dR8C,The Scientist,Glee Cast,"Glee: The Music, Season 4 Volume 1",https://open.spotify.com/track/68iMdxXn1timrxURm9dR8C,,2012-11-27
3m0jPrfDlp38tu7JYdWLch,Gente VIP,Larry Hernández,Larryvolución,https://open.spotify.com/track/3m0jPrfDlp38tu7JYdWLch,,2012-01-01
4fiYSa6ln7h0scprgNEs0g,Thursday,The Weeknd,Trilogy,https://open.spotify.com/track/4fiYSa6ln7h0scprgNEs0g,,2012-11-13
